Taken by Alex and Dennis 2/20/15

AccelX, AccelY, AccelZ, Roll, Pitch, Heading
9.493, -0.902, 2.471, -5.255, 74.510, 0.000
9.689, -0.981, 2.550, -5.590, 74.254, 0.000
9.454, -0.981, 2.471, -5.731, 74.292, 0.000
9.532, -0.981, 2.314, -5.709, 75.228, 0.000
9.571, -0.863, 2.471, -4.989, 74.704, 0.000
9.414, -0.981, 2.393, -5.765, 74.641, 0.000
9.650, -0.941, 2.511, -5.394, 74.472, 0.000
8.904, -1.687, 2.667, -10.285, 70.484, 0.000
9.571, -0.981, 2.511, -5.660, 74.273, 0.000
9.532, -1.020, 2.432, -5.919, 74.535, 0.000
9.454, -1.098, 2.432, -6.420, 74.237, 0.000
9.493, -0.941, 2.471, -5.482, 74.433, 0.000
9.532, -0.981, 2.511, -5.682, 74.211, 0.000
9.611, -0.863, 2.314, -4.989, 75.586, 0.000
9.493, -1.294, 2.667, -7.479, 72.655, 0.000
9.571, -0.941, 2.471, -5.440, 74.555, 0.000
9.571, -1.020, 2.589, -5.873, 73.790, 0.000
9.571, -1.020, 2.511, -5.885, 74.192, 0.000
9.532, -0.902, 2.471, -5.235, 74.571, 0.000
9.493, -0.902, 2.275, -5.280, 75.543, 0.000
9.571, -0.981, 2.511, -5.660, 74.273, 0.000
9.689, -0.981, 2.589, -5.585, 74.054, 0.000
9.532, -0.824, 2.511, -4.777, 74.507, 0.000
9.532, -0.981, 2.471, -5.687, 74.415, 0.000
9.571, -0.824, 2.628, -4.744, 73.946, 0.000
9.336, -1.216, 2.746, -7.123, 72.169, 0.000
9.611, -0.981, 2.471, -5.644, 74.536, 0.000
9.571, -0.941, 2.393, -5.451, 74.962, 0.000
9.532, -0.902, 2.511, -5.230, 74.365, 0.000
9.140, -2.236, 1.530, -13.565, 73.489, 0.000
9.414, -0.941, 2.471, -5.525, 74.310, 0.000
9.336, -1.844, 2.981, -10.654, 69.421, 0.000
9.611, -0.863, 2.393, -4.980, 75.175, 0.000
9.689, -1.059, 2.511, -6.040, 74.293, 0.000
8.316, -3.256, -3.844, -19.564, 121.207, 0.000
9.532, -0.941, 2.393, -5.472, 74.903, 0.000
9.846, -0.235, 2.589, -1.324, 75.210, 0.000
9.689, -1.687, 3.805, -9.204, 66.753, 0.000
9.885, -0.353, 2.628, -1.977, 74.983, 0.000
9.454, 3.530, -3.020, 19.582, 116.173, 0.000
11.219, -1.491, 1.648, -7.489, 78.798, 0.000
9.571, -0.981, 2.471, -5.666, 74.476, 0.000
9.689, -0.941, 2.550, -5.368, 74.330, 0.000
9.571, -0.902, 2.550, -5.204, 74.221, 0.000
9.493, -0.981, 2.511, -5.703, 74.150, 0.000
9.179, -0.667, 1.922, -4.067, 77.503, 0.000
9.493, -0.941, 2.667, -5.454, 73.407, 0.000
9.611, -0.863, 2.393, -4.980, 75.175, 0.000
9.493, -1.059, 2.511, -6.156, 73.985, 0.000
9.454, -0.941, 2.471, -5.503, 74.372, 0.000
9.611, -0.824, 2.236, -4.772, 76.075, 0.000
9.611, -0.902, 2.354, -5.210, 75.304, 0.000
9.767, -0.902, 2.707, -5.087, 73.717, 0.000
9.611, -0.981, 2.471, -5.644, 74.536, 0.000
9.493, -0.981, 2.511, -5.703, 74.150, 0.000
9.532, -0.981, 2.589, -5.670, 73.805, 0.000
9.532, -0.941, 2.589, -5.445, 73.880, 0.000
9.493, -1.059, 2.432, -6.169, 74.388, 0.000
9.611, -0.981, 2.471, -5.644, 74.536, 0.000
9.571, -1.020, 2.550, -5.879, 73.991, 0.000
9.571, -0.941, 2.550, -5.429, 74.147, 0.000
9.611, -0.941, 2.589, -5.403, 74.005, 0.000
9.571, -1.373, 2.628, -7.875, 72.787, 0.000
9.571, -1.020, 2.314, -5.913, 75.198, 0.000
9.650, -0.902, 2.628, -5.155, 73.936, 0.000
9.846, -1.373, 2.354, -7.723, 74.531, 0.000
9.532, -1.098, 2.471, -6.364, 74.161, 0.000
10.081, -1.412, 3.217, -7.601, 70.789, 0.000
9.336, -0.745, 2.079, -4.456, 76.690, 0.000
9.611, -0.824, 2.746, -4.711, 73.390, 0.000
9.414, -0.941, 2.432, -5.530, 74.517, 0.000
9.493, -1.020, 2.550, -5.924, 73.866, 0.000
9.493, -0.981, 2.550, -5.698, 73.945, 0.000
9.571, -0.981, 2.550, -5.654, 74.070, 0.000
9.650, -0.941, 2.471, -5.399, 74.674, 0.000
9.493, -0.981, 2.589, -5.692, 73.741, 0.000
9.650, -0.981, 2.628, -5.600, 73.791, 0.000
9.532, -0.981, 2.471, -5.687, 74.415, 0.000
9.493, -0.941, 2.628, -5.460, 73.612, 0.000
9.532, -0.941, 2.589, -5.445, 73.880, 0.000
9.532, -0.902, 2.667, -5.208, 73.542, 0.000
9.571, -1.020, 2.550, -5.879, 73.991, 0.000
9.532, -0.981, 2.589, -5.670, 73.805, 0.000
9.454, -1.020, 2.628, -5.934, 73.395, 0.000
9.493, -1.098, 2.589, -6.369, 73.498, 0.000
9.493, -1.020, 2.707, -5.899, 73.054, 0.000
9.571, -0.941, 2.511, -5.435, 74.351, 0.000
9.571, -1.059, 2.824, -6.058, 72.508, 0.000
9.571, -0.981, 2.511, -5.660, 74.273, 0.000
9.493, -0.981, 2.511, -5.703, 74.150, 0.000
9.611, -0.902, 2.550, -5.185, 74.282, 0.000
9.532, -0.941, 2.667, -5.433, 73.472, 0.000
9.414, -0.941, 2.275, -5.552, 75.343, 0.000
9.611, -1.020, 2.589, -5.851, 73.852, 0.000
9.493, -1.059, 2.628, -6.137, 73.380, 0.000
9.571, -1.020, 2.628, -5.867, 73.588, 0.000
9.493, -0.981, 2.550, -5.698, 73.945, 0.000
9.532, -1.020, 2.589, -5.895, 73.726, 0.000
9.571, -0.902, 2.471, -5.215, 74.631, 0.000
9.571, -1.020, 2.550, -5.879, 73.991, 0.000
9.532, -1.059, 2.511, -6.133, 74.047, 0.000
9.571, -1.020, 2.589, -5.873, 73.790, 0.000
9.728, -0.863, 2.471, -4.914, 74.940, 0.000
9.885, -1.098, 2.707, -6.117, 73.538, 0.000
9.532, -0.981, 2.471, -5.687, 74.415, 0.000
9.493, -1.020, 2.471, -5.936, 74.271, 0.000
9.454, -0.706, 2.157, -4.165, 76.497, 0.000
9.179, -0.863, 2.707, -5.153, 72.803, 0.000
9.571, -1.020, 2.550, -5.879, 73.991, 0.000
9.571, -0.902, 2.550, -5.204, 74.221, 0.000
9.571, -0.902, 2.393, -5.225, 75.041, 0.000
9.532, -0.941, 2.471, -5.461, 74.494, 0.000
9.571, -1.020, 2.471, -5.891, 74.394, 0.000
9.493, -0.981, 2.589, -5.692, 73.741, 0.000
9.571, -0.941, 2.589, -5.424, 73.943, 0.000
9.650, -0.039, 3.177, -0.221, 71.774, 0.000
9.532, -1.020, 2.628, -5.889, 73.524, 0.000
9.493, -1.059, 2.667, -6.131, 73.178, 0.000
9.061, -1.216, 2.314, -7.408, 73.906, 0.000
9.611, -0.941, 2.667, -5.392, 73.599, 0.000
9.571, -0.941, 2.589, -5.424, 73.943, 0.000
9.532, -0.981, 2.471, -5.687, 74.415, 0.000
9.493, -1.098, 2.707, -6.349, 72.897, 0.000
9.532, -0.902, 2.471, -5.235, 74.571, 0.000
9.611, -1.020, 2.471, -5.868, 74.454, 0.000
9.532, -0.824, 2.511, -4.777, 74.507, 0.000
9.611, -0.981, 2.707, -5.610, 73.325, 0.000
9.532, -0.941, 2.471, -5.461, 74.494, 0.000
9.493, -0.981, 2.589, -5.692, 73.741, 0.000
9.493, -0.981, 2.393, -5.720, 74.762, 0.000
9.611, -0.863, 2.432, -4.975, 74.969, 0.000
9.571, -0.902, 2.589, -5.199, 74.016, 0.000
9.414, -0.981, 2.471, -5.753, 74.230, 0.000
9.532, -1.020, 2.628, -5.889, 73.524, 0.000
9.454, -2.001, 2.550, -11.548, 71.077, 0.000
9.336, -2.236, 2.550, -13.009, 70.037, 0.000
9.571, -0.353, 3.020, -2.015, 72.374, 0.000
9.611, -2.001, 2.236, -11.461, 72.662, 0.000
9.611, -1.530, 2.314, -8.797, 73.898, 0.000
9.532, -1.098, 2.667, -6.332, 73.163, 0.000
9.493, -1.020, 2.628, -5.912, 73.460, 0.000
9.571, -0.981, 2.511, -5.660, 74.273, 0.000
9.532, -0.981, 2.589, -5.670, 73.805, 0.000
9.532, -0.981, 2.511, -5.682, 74.211, 0.000
9.532, -1.138, 2.707, -6.549, 72.881, 0.000
9.571, -0.941, 2.589, -5.424, 73.943, 0.000
9.493, -1.059, 2.550, -6.150, 73.783, 0.000
9.493, -0.902, 2.471, -5.255, 74.510, 0.000
9.532, -0.588, 2.236, -3.439, 76.366, 0.000
9.493, -0.941, 2.471, -5.482, 74.433, 0.000
9.493, -1.059, 2.354, -6.181, 74.790, 0.000
9.532, -0.902, 2.471, -5.235, 74.571, 0.000
9.532, -0.745, 2.589, -4.315, 74.218, 0.000
9.454, -1.020, 2.628, -5.934, 73.395, 0.000
10.081, 2.864, 0.902, 15.797, 73.416, 0.000
9.414, -0.981, 2.471, -5.753, 74.230, 0.000
9.493, -0.902, 2.707, -5.222, 73.272, 0.000
9.689, -1.334, 3.020, -7.487, 71.182, 0.000
8.669, -1.844, 2.393, -11.585, 70.789, 0.000
9.728, -0.549, 2.628, -3.119, 74.571, 0.000
9.571, -1.216, 2.746, -6.963, 72.580, 0.000
9.532, -1.059, 2.432, -6.145, 74.449, 0.000
9.454, -0.902, 2.550, -5.265, 74.034, 0.000
9.532, -1.059, 2.432, -6.145, 74.449, 0.000
9.375, -1.020, 2.550, -5.993, 73.674, 0.000
9.493, -0.785, 2.589, -4.559, 74.094, 0.000
9.454, -1.569, 4.511, -8.519, 63.196, 0.000
9.571, -0.981, 2.550, -5.654, 74.070, 0.000
9.532, -1.255, 2.550, -7.250, 73.398, 0.000
9.571, -0.902, 2.628, -5.194, 73.811, 0.000
9.571, -0.941, 2.589, -5.424, 73.943, 0.000
9.532, -1.216, 2.550, -7.026, 73.493, 0.000
9.532, -1.020, 2.550, -5.901, 73.929, 0.000
9.257, -0.549, 3.020, -3.228, 71.653, 0.000
9.532, -0.981, 2.628, -5.664, 73.601, 0.000
9.454, -0.941, 2.628, -5.481, 73.548, 0.000
9.532, -0.981, 2.550, -5.676, 74.008, 0.000
9.532, -0.902, 2.471, -5.235, 74.571, 0.000
9.532, -1.255, 2.550, -7.250, 73.398, 0.000
9.414, -0.902, 2.589, -5.279, 73.763, 0.000
9.532, -0.941, 2.628, -5.439, 73.676, 0.000
9.257, -1.098, 2.511, -6.532, 73.511, 0.000
9.454, -0.902, 2.550, -5.265, 74.034, 0.000
9.650, -1.098, 2.511, -6.286, 74.147, 0.000
9.532, -0.902, 2.667, -5.208, 73.542, 0.000
9.532, -0.941, 2.511, -5.456, 74.290, 0.000
9.689, -1.177, 2.589, -6.693, 73.642, 0.000
9.454, -0.981, 2.589, -5.713, 73.677, 0.000
9.493, -0.902, 2.511, -5.250, 74.303, 0.000
9.336, -1.216, 2.550, -7.162, 73.165, 0.000
9.650, -0.981, 2.628, -5.600, 73.791, 0.000
9.454, -1.098, 2.511, -6.407, 73.835, 0.000
10.199, -1.530, 3.334, -8.114, 70.217, 0.000
9.571, -1.059, 2.589, -6.097, 73.709, 0.000
9.336, -1.059, 1.687, -6.370, 77.957, 0.000
9.336, -1.412, 2.589, -8.293, 72.470, 0.000
9.611, -0.824, 2.432, -4.750, 75.041, 0.000
9.611, -0.863, 2.550, -4.960, 74.353, 0.000
9.493, -0.902, 2.432, -5.260, 74.717, 0.000
9.493, -1.177, 2.667, -6.806, 72.927, 0.000
9.846, -0.745, 2.197, -4.225, 76.743, 0.000
9.611, -1.020, 2.354, -5.885, 75.056, 0.000
9.611, -0.902, 2.432, -5.200, 74.895, 0.000
9.532, -1.098, 2.511, -6.358, 73.961, 0.000
9.571, -1.648, 2.589, -9.434, 72.223, 0.000
9.454, -0.902, 2.628, -5.253, 73.620, 0.000
9.493, -1.020, 2.511, -5.930, 74.068, 0.000
9.571, -0.981, 2.589, -5.648, 73.868, 0.000
9.611, -0.981, 2.432, -5.649, 74.738, 0.000
9.493, -0.981, 2.511, -5.703, 74.150, 0.000
9.571, -0.981, 2.707, -5.631, 73.260, 0.000
9.571, -1.020, 2.471, -5.891, 74.394, 0.000
9.454, -1.098, 2.471, -6.413, 74.036, 0.000
9.454, -1.059, 2.511, -6.180, 73.922, 0.000
9.493, -1.098, 2.432, -6.395, 74.299, 0.000
9.532, -0.981, 2.550, -5.676, 74.008, 0.000
9.571, -0.863, 2.236, -5.018, 75.942, 0.000
9.532, -1.059, 2.550, -6.127, 73.846, 0.000
9.493, -1.059, 2.393, -6.175, 74.589, 0.000
9.493, -0.981, 2.511, -5.703, 74.150, 0.000
9.493, -1.020, 2.589, -5.918, 73.663, 0.000
9.571, -1.098, 2.550, -6.328, 73.825, 0.000
9.689, -1.059, 2.667, -6.016, 73.500, 0.000
9.454, -1.059, 2.550, -6.174, 73.719, 0.000
9.454, -0.941, 2.432, -5.509, 74.578, 0.000
9.571, -1.020, 2.432, -5.896, 74.595, 0.000
9.297, -0.706, 2.354, -4.211, 75.195, 0.000
9.728, -1.059, 2.785, -5.975, 72.971, 0.000
9.454, -1.098, 2.236, -6.451, 75.238, 0.000
10.003, -0.471, 1.687, -2.657, 80.070, 0.000
9.650, -1.138, 2.707, -6.476, 73.077, 0.000
9.728, -0.667, 2.628, -3.786, 74.426, 0.000
8.630, -2.903, 3.099, -17.566, 63.802, 0.000
9.611, -0.981, 2.903, -5.579, 72.317, 0.000
8.708, -1.020, 2.197, -6.479, 74.458, 0.000
9.846, -1.726, 3.373, -9.416, 68.950, 0.000
9.414, -1.098, 2.432, -6.445, 74.174, 0.000
9.689, -1.177, 2.628, -6.686, 73.448, 0.000
9.493, -1.138, 2.118, -6.671, 75.787, 0.000
9.532, -0.824, 2.236, -4.809, 75.965, 0.000
9.650, -0.902, 2.667, -5.149, 73.732, 0.000
9.454, -1.059, 2.471, -6.186, 74.124, 0.000
9.493, -0.824, 2.432, -4.805, 74.864, 0.000
9.532, -1.020, 2.589, -5.895, 73.726, 0.000
5.060, 0.000, -5.649, 0.000, 138.145, 0.000
8.787, -3.256, 2.432, -19.652, 65.179, 0.000
9.650, -1.138, 2.628, -6.489, 73.470, 0.000
9.532, -0.863, 2.432, -5.013, 74.851, 0.000
9.493, -0.981, 2.589, -5.692, 73.741, 0.000
9.414, -1.608, 2.550, -9.363, 72.244, 0.000
9.650, -1.412, 2.942, -7.969, 71.315, 0.000
9.532, -1.098, 2.471, -6.364, 74.161, 0.000
9.611, -1.098, 2.314, -6.340, 75.074, 0.000
9.611, -0.863, 2.471, -4.970, 74.764, 0.000
9.532, -0.941, 2.628, -5.439, 73.676, 0.000
9.846, -0.785, 2.864, -4.375, 73.219, 0.000
9.297, -1.020, 2.550, -6.039, 73.543, 0.000
9.571, -0.941, 2.667, -5.413, 73.536, 0.000
9.571, -0.941, 2.471, -5.440, 74.555, 0.000
9.571, -0.981, 2.511, -5.660, 74.273, 0.000
9.571, -0.981, 2.432, -5.671, 74.678, 0.000
9.571, -1.020, 2.511, -5.885, 74.192, 0.000
9.571, -0.981, 2.471, -5.666, 74.476, 0.000
9.493, -1.294, 2.746, -7.463, 72.266, 0.000
9.532, -1.020, 2.393, -5.925, 74.737, 0.000
9.493, -0.902, 2.314, -5.276, 75.336, 0.000
9.650, -0.981, 2.471, -5.623, 74.596, 0.000
9.493, -0.981, 2.589, -5.692, 73.741, 0.000
9.650, -1.059, 2.785, -6.020, 72.840, 0.000
9.532, -1.020, 2.432, -5.919, 74.535, 0.000
9.611, -1.020, 2.354, -5.885, 75.056, 0.000
9.571, -1.020, 2.511, -5.885, 74.192, 0.000
9.571, -1.098, 2.628, -6.315, 73.427, 0.000
9.650, -1.059, 2.471, -6.069, 74.431, 0.000
9.454, -0.902, 2.354, -5.291, 75.071, 0.000
10.003, -0.353, 0.314, -2.020, 87.296, 0.000
9.336, -1.373, 2.785, -8.021, 71.603, 0.000
9.571, -0.902, 2.589, -5.199, 74.016, 0.000
9.532, -0.941, 2.550, -5.450, 74.085, 0.000
9.336, -1.491, 2.589, -8.747, 72.256, 0.000
9.493, -1.059, 2.628, -6.137, 73.380, 0.000
10.944, 3.844, 2.667, 18.843, 66.852, 0.000
9.532, -1.059, 2.667, -6.107, 73.244, 0.000
9.611, -0.981, 2.393, -5.655, 74.940, 0.000
9.689, -0.824, 2.471, -4.710, 74.951, 0.000
9.728, -0.745, 2.471, -4.247, 75.140, 0.000
9.493, -0.941, 2.667, -5.454, 73.407, 0.000
9.650, -0.588, 2.197, -3.402, 76.739, 0.000
9.493, -1.020, 2.550, -5.924, 73.866, 0.000
9.532, -1.098, 2.628, -6.339, 73.362, 0.000
9.571, -1.020, 2.667, -5.861, 73.387, 0.000
9.493, -0.941, 2.550, -5.471, 74.023, 0.000
9.571, -0.981, 2.432, -5.671, 74.678, 0.000
9.571, -0.981, 2.589, -5.648, 73.868, 0.000
9.414, -1.294, 3.491, -7.346, 68.421, 0.000
9.454, -0.941, 2.354, -5.520, 74.990, 0.000
9.532, -1.020, 2.589, -5.895, 73.726, 0.000
9.532, -0.981, 2.589, -5.670, 73.805, 0.000
9.493, -0.981, 2.550, -5.698, 73.945, 0.000
9.571, -0.941, 2.432, -5.446, 74.759, 0.000
9.571, -1.059, 2.550, -6.103, 73.909, 0.000
9.571, -0.941, 2.628, -5.418, 73.739, 0.000
9.689, -1.020, 2.746, -5.783, 73.179, 0.000
9.728, -0.902, 2.511, -5.131, 74.665, 0.000
9.532, -0.941, 2.471, -5.461, 74.494, 0.000
9.532, -0.941, 2.550, -5.450, 74.085, 0.000
9.611, -0.981, 2.628, -5.621, 73.728, 0.000
9.571, -1.059, 2.589, -6.097, 73.709, 0.000
9.532, -0.941, 2.511, -5.456, 74.290, 0.000
9.532, -1.059, 2.589, -6.120, 73.645, 0.000
9.571, -1.020, 2.667, -5.861, 73.387, 0.000
9.571, -1.138, 2.393, -6.577, 74.527, 0.000
9.532, -1.098, 2.628, -6.339, 73.362, 0.000
9.650, -0.941, 2.589, -5.383, 74.067, 0.000
9.611, -1.059, 2.471, -6.092, 74.370, 0.000
9.885, -0.667, 2.275, -3.761, 76.513, 0.000
8.669, -0.667, 1.804, -4.307, 77.489, 0.000
9.571, -0.981, 2.667, -5.637, 73.462, 0.000
9.532, -1.098, 2.746, -6.318, 72.763, 0.000
9.532, -0.941, 2.511, -5.456, 74.290, 0.000
9.493, -0.941, 2.550, -5.471, 74.023, 0.000
9.493, -0.981, 2.511, -5.703, 74.150, 0.000
9.571, -0.785, 2.471, -4.538, 74.843, 0.000
9.532, -0.981, 2.471, -5.687, 74.415, 0.000
9.414, -0.941, 2.550, -5.513, 73.896, 0.000
9.493, -1.020, 2.550, -5.924, 73.866, 0.000
9.689, -1.098, 2.824, -6.211, 72.632, 0.000
9.493, -1.138, 2.785, -6.560, 72.416, 0.000
9.532, -1.020, 2.628, -5.889, 73.524, 0.000
9.493, -0.981, 2.432, -5.715, 74.558, 0.000
9.140, -0.902, 1.726, -5.540, 77.971, 0.000
9.571, -0.941, 2.667, -5.413, 73.536, 0.000
9.571, -0.941, 2.511, -5.435, 74.351, 0.000
9.571, -1.020, 2.667, -5.861, 73.387, 0.000
9.493, -1.255, 2.903, -7.207, 71.574, 0.000
9.650, -0.981, 2.550, -5.612, 74.193, 0.000
9.493, -0.824, 2.511, -4.795, 74.446, 0.000
3.923, -0.314, -4.354, -3.065, 138.058, 0.000
9.571, -0.941, 2.589, -5.424, 73.943, 0.000
9.414, -1.059, 2.471, -6.210, 74.061, 0.000
8.865, -1.216, 8.159, -5.763, 47.061, 0.000
9.532, -0.785, 2.511, -4.551, 74.574, 0.000
9.414, -1.098, 2.511, -6.432, 73.771, 0.000
9.571, -1.059, 2.589, -6.097, 73.709, 0.000
9.571, -0.981, 2.628, -5.643, 73.665, 0.000
9.493, -1.020, 2.471, -5.936, 74.271, 0.000
9.571, -1.098, 2.393, -6.352, 74.620, 0.000
9.650, -0.981, 2.628, -5.600, 73.791, 0.000
9.532, -0.981, 2.628, -5.664, 73.601, 0.000
9.571, -0.981, 2.628, -5.643, 73.665, 0.000
9.532, -0.941, 2.511, -5.456, 74.290, 0.000
9.571, -1.177, 2.785, -6.733, 72.469, 0.000
9.454, -0.981, 2.511, -5.725, 74.087, 0.000
9.454, -0.981, 2.667, -5.701, 73.268, 0.000
9.532, -0.941, 2.589, -5.445, 73.880, 0.000
9.454, -0.981, 2.589, -5.713, 73.677, 0.000
9.532, -0.941, 2.589, -5.445, 73.880, 0.000
9.571, -1.098, 2.667, -6.308, 73.228, 0.000
9.571, -1.059, 2.667, -6.084, 73.308, 0.000
9.846, -1.608, 4.080, -8.582, 65.993, 0.000
9.571, -0.745, 2.511, -4.307, 74.698, 0.000
9.532, -1.059, 2.667, -6.107, 73.244, 0.000
9.571, -0.902, 2.393, -5.225, 75.041, 0.000
10.513, -1.294, 3.687, -6.628, 69.608, 0.000
9.297, -1.608, 2.589, -9.462, 71.849, 0.000
11.336, 1.648, 1.530, 8.196, 78.783, 0.000
9.493, -1.373, 3.256, -7.790, 69.584, 0.000
9.571, -0.981, 2.511, -5.660, 74.273, 0.000
9.493, -0.941, 2.589, -5.465, 73.817, 0.000
9.454, -1.020, 2.471, -5.959, 74.209, 0.000
9.493, -0.902, 2.471, -5.255, 74.510, 0.000
9.611, -0.902, 2.667, -5.169, 73.670, 0.000
9.493, -1.138, 2.785, -6.560, 72.416, 0.000
9.493, -0.981, 2.707, -5.674, 73.129, 0.000
9.964, -1.412, 2.275, -7.867, 74.957, 0.000
9.532, -0.706, 2.432, -4.105, 75.121, 0.000
9.571, -0.902, 2.707, -5.183, 73.402, 0.000
9.532, -1.059, 2.589, -6.120, 73.645, 0.000
9.611, -1.216, 2.393, -7.000, 74.396, 0.000
10.434, -1.098, 4.158, -5.585, 67.600, 0.000
9.571, -1.020, 2.511, -5.885, 74.192, 0.000
9.493, -1.138, 2.550, -6.602, 73.611, 0.000
9.571, -0.941, 2.550, -5.429, 74.147, 0.000
9.611, -0.941, 2.628, -5.398, 73.802, 0.000
9.532, -0.981, 2.628, -5.664, 73.601, 0.000
9.532, -0.981, 2.628, -5.664, 73.601, 0.000
9.493, -0.941, 2.393, -5.493, 74.844, 0.000
9.571, -0.941, 2.589, -5.424, 73.943, 0.000
9.493, -1.020, 2.550, -5.924, 73.866, 0.000
9.532, -0.667, 2.628, -3.858, 74.121, 0.000
9.414, -1.098, 2.707, -6.398, 72.762, 0.000
9.532, -1.020, 2.393, -5.925, 74.737, 0.000
9.493, -1.138, 2.471, -6.615, 74.008, 0.000
9.375, -1.530, 2.471, -8.967, 72.776, 0.000
9.571, -0.902, 2.471, -5.215, 74.631, 0.000
9.611, -0.510, 2.354, -2.950, 75.932, 0.000
9.179, -1.177, 2.001, -7.140, 75.810, 0.000
9.571, -1.177, 2.589, -6.769, 73.452, 0.000
9.375, -0.314, 0.510, -1.914, 86.346, 0.000
9.650, -1.098, 2.550, -6.280, 73.949, 0.000
9.375, -0.824, 2.118, -4.899, 76.373, 0.000
9.532, -1.020, 2.628, -5.889, 73.524, 0.000
9.767, -0.706, 3.334, -3.914, 70.764, 0.000
9.454, -0.902, 2.550, -5.265, 74.034, 0.000
9.257, -1.177, 2.314, -7.030, 74.333, 0.000
9.493, -1.098, 2.589, -6.369, 73.498, 0.000
9.571, -0.902, 2.432, -5.220, 74.836, 0.000
9.571, -0.902, 2.511, -5.210, 74.426, 0.000
8.198, -2.785, 1.844, -18.337, 67.834, 0.000
9.532, -1.059, 2.589, -6.120, 73.645, 0.000
9.807, 1.177, 2.275, 6.667, 75.362, 0.000
9.493, -1.059, 2.511, -6.156, 73.985, 0.000
9.650, -1.020, 2.393, -5.857, 74.914, 0.000
9.571, -1.020, 2.511, -5.885, 74.192, 0.000
9.532, -1.059, 2.354, -6.157, 74.850, 0.000
9.454, -0.941, 2.471, -5.503, 74.372, 0.000
9.728, -1.373, 3.177, -7.641, 70.414, 0.000
9.493, -1.216, 2.746, -7.015, 72.445, 0.000
9.454, -1.059, 2.314, -6.210, 74.932, 0.000
9.689, 0.118, 2.236, 0.678, 76.988, 0.000
9.454, -0.902, 2.354, -5.291, 75.071, 0.000
9.728, -1.059, 2.903, -5.956, 72.379, 0.000
9.532, -1.726, 3.177, -9.747, 69.226, 0.000
10.317, 0.863, 1.804, 4.710, 79.028, 0.000
10.042, -1.687, 3.217, -9.088, 70.116, 0.000
9.493, -0.588, 2.511, -3.429, 74.803, 0.000
9.414, -0.667, 1.765, -3.983, 78.666, 0.000
9.454, -0.981, 2.471, -5.731, 74.292, 0.000
9.650, -1.412, 2.903, -7.977, 71.504, 0.000
9.493, -0.863, 2.550, -5.018, 74.169, 0.000
9.807, -0.745, 2.746, -4.186, 73.821, 0.000
9.885, -1.020, 3.020, -5.635, 72.125, 0.000
9.650, -0.353, 2.393, -2.034, 75.929, 0.000
9.493, -0.745, 2.550, -4.336, 74.367, 0.000
9.336, -0.431, 2.118, -2.581, 76.963, 0.000
9.532, -0.941, 2.667, -5.433, 73.472, 0.000
9.571, -0.628, 2.667, -3.614, 74.024, 0.000
10.944, 3.530, 4.786, 16.466, 61.481, 0.000
9.375, -0.981, 2.511, -5.770, 73.961, 0.000
9.532, -0.863, 2.393, -5.018, 75.058, 0.000
9.532, -1.059, 2.511, -6.133, 74.047, 0.000
9.454, -0.863, 2.275, -5.072, 75.566, 0.000
9.571, -1.216, 3.060, -6.900, 71.017, 0.000
9.454, -1.020, 2.471, -5.959, 74.209, 0.000
9.885, -2.628, 4.040, -13.826, 64.006, 0.000
9.454, -1.098, 2.628, -6.387, 73.232, 0.000
9.728, -0.981, 2.628, -5.558, 73.915, 0.000
9.532, -1.177, 2.511, -6.808, 73.782, 0.000
9.257, -0.941, 2.118, -5.661, 75.942, 0.000
9.767, -1.451, 3.648, -7.925, 68.101, 0.000
9.689, -0.981, 2.707, -5.568, 73.452, 0.000
9.454, -1.138, 2.471, -6.640, 73.945, 0.000
9.532, -0.981, 2.471, -5.687, 74.415, 0.000
9.454, -0.745, 2.236, -4.387, 76.001, 0.000
9.728, -1.412, 2.079, -8.079, 75.514, 0.000
9.493, -1.020, 2.628, -5.912, 73.460, 0.000
9.493, -1.138, 2.785, -6.560, 72.416, 0.000
9.571, -0.118, 2.667, -0.679, 74.413, 0.000
9.493, -0.902, 2.550, -5.244, 74.097, 0.000
9.493, -1.294, 2.550, -7.502, 73.236, 0.000
9.571, -1.216, 2.824, -6.948, 72.189, 0.000
9.493, -1.138, 2.667, -6.581, 73.013, 0.000
9.493, -0.981, 2.628, -5.686, 73.537, 0.000
9.532, -1.059, 2.511, -6.133, 74.047, 0.000
9.611, -1.059, 2.471, -6.092, 74.370, 0.000
9.532, -0.981, 2.550, -5.676, 74.008, 0.000
9.532, -1.020, 2.471, -5.913, 74.333, 0.000
9.493, -0.981, 2.628, -5.686, 73.537, 0.000
9.571, -1.098, 2.511, -6.334, 74.024, 0.000
9.571, -1.059, 2.550, -6.103, 73.909, 0.000
9.532, -1.020, 2.628, -5.889, 73.524, 0.000
9.454, -1.020, 2.628, -5.934, 73.395, 0.000
9.571, -0.981, 2.550, -5.654, 74.070, 0.000
9.571, -1.020, 2.589, -5.873, 73.790, 0.000
9.532, -0.941, 2.550, -5.450, 74.085, 0.000
9.493, -0.981, 2.667, -5.680, 73.333, 0.000
9.571, -0.902, 2.550, -5.204, 74.221, 0.000
9.571, -1.138, 2.707, -6.524, 72.947, 0.000
9.532, -1.059, 2.589, -6.120, 73.645, 0.000
9.611, -0.941, 2.589, -5.403, 74.005, 0.000
9.493, -0.941, 2.589, -5.465, 73.817, 0.000
